id,time,city,job,number_employees,major,level
6695,1692689657000,Hồ Chí Minh,NodeJs,3,Công nghệ thông tin,middle
6696,1675396487000,Đà Nẵng,ReactJs,2,Công nghệ thông tin,fresher
6697,1678830648000,Đà Nẵng,Data Scientist,3,Công nghệ thông tin,intern
6698,1685559801000,Hồ Chí Minh,Frontend Developer,3,Công nghệ thông tin,senior
6699,1709122473000,Hồ Chí Minh,DevOps Engineer,3,Công nghệ thông tin,middle
6700,1715805211000,Hà Nội,Frontend Developer,2,Công nghệ thông tin,junior
6701,1689917366000,Hồ Chí Minh,Frontend Developer,2,Công nghệ thông tin,junior
6702,1693906009000,Hà Nội,NodeJs,3,Công nghệ thông tin,intern
6703,1698730883000,Hồ Chí Minh,NodeJs,2,Công nghệ thông tin,fresher
6704,1696141686000,Hồ Chí Minh,NodeJs,3,Công nghệ thông tin,middle
6705,1676837256000,Hà Nội,NodeJs,2,Công nghệ thông tin,fresher
6706,1710018659000,Đà Nẵng,ReactJs,2,Công nghệ thông tin,intern
6707,1676416949000,Hà Nội,NodeJs,1,Công nghệ thông tin,middle
6708,1707863078000,Hà Nội,Data Scientist,1,Công nghệ thông tin,middle
6709,1700728908000,Đà Nẵng,ReactJs,1,Công nghệ thông tin,fresher
6710,1682688660000,Hồ Chí Minh,Java Developer,1,Công nghệ thông tin,senior
6711,1688297728000,Hồ Chí Minh,Backend Developer,1,Công nghệ thông tin,intern
6712,1704579189000,Hồ Chí Minh,ReactJs,1,Công nghệ thông tin,junior
6713,1702406160000,Hà Nội,NodeJs,2,Công nghệ thông tin,senior
6714,1696119403000,Hồ Chí Minh,Backend Developer,2,Công nghệ thông tin,fresher
6715,1704043921000,Hồ Chí Minh,Backend Developer,2,Công nghệ thông tin,senior
6716,1708022379000,Hồ Chí Minh,Java Developer,1,Công nghệ thông tin,middle
6717,1689276167000,Hà Nội,NodeJs,3,Công nghệ thông tin,middle
6718,1709774707000,Hồ Chí Minh,DevOps Engineer,2,Công nghệ thông tin,junior
6719,1686742295000,Đà Nẵng,Python Developer,3,Công nghệ thông tin,fresher
6720,1675530715000,Đà Nẵng,ReactJs,2,Công nghệ thông tin,fresher
6721,1711820159000,Đà Nẵng,Data Scientist,3,Công nghệ thông tin,intern
6722,1673166683000,Hồ Chí Minh,ReactJs,2,Công nghệ thông tin,intern
6723,1715529752000,Hà Nội,Data Scientist,1,Công nghệ thông tin,intern
6724,1697941239000,Đà Nẵng,Java Developer,3,Công nghệ thông tin,senior
6725,1703723724000,Hà Nội,Frontend Developer,1,Công nghệ thông tin,intern
6726,1689813160000,Hà Nội,NodeJs,2,Công nghệ thông tin,senior
6727,1673395479000,Hồ Chí Minh,Data Scientist,1,Công nghệ thông tin,fresher
6728,1683135415000,Hà Nội,Java Developer,1,Công nghệ thông tin,fresher
6729,1713791096000,Đà Nẵng,Frontend Developer,1,Công nghệ thông tin,senior
6730,1711957807000,Hồ Chí Minh,Backend Developer,1,Công nghệ thông tin,senior
6731,1678594016000,Hà Nội,Python Developer,2,Công nghệ thông tin,junior
6732,1701164394000,Hà Nội,Frontend Developer,2,Công nghệ thông tin,middle
6733,1673359174000,Đà Nẵng,NodeJs,3,Công nghệ thông tin,junior
6734,1715192183000,Hà Nội,DevOps Engineer,2,Công nghệ thông tin,senior
6735,1685530637000,Hà Nội,Java Developer,3,Công nghệ thông tin,senior
6736,1683136630000,Đà Nẵng,ReactJs,1,Công nghệ thông tin,senior
6737,1700343688000,Hồ Chí Minh,Python Developer,3,Công nghệ thông tin,senior
6738,1697009417000,Hồ Chí Minh,Backend Developer,2,Công nghệ thông tin,senior
6739,1681723395000,Hà Nội,Python Developer,3,Công nghệ thông tin,intern
6740,1710881291000,Đà Nẵng,Frontend Developer,2,Công nghệ thông tin,middle
6741,1689910658000,Đà Nẵng,NodeJs,1,Công nghệ thông tin,middle
6742,1693449224000,Hồ Chí Minh,Frontend Developer,3,Công nghệ thông tin,junior
6743,1703089531000,Đà Nẵng,ReactJs,2,Công nghệ thông tin,junior
6744,1675792167000,Hồ Chí Minh,Backend Developer,1,Công nghệ thông tin,senior
6745,1699727124000,Hồ Chí Minh,Frontend Developer,1,Công nghệ thông tin,intern
6746,1689605590000,Hồ Chí Minh,Data Scientist,1,Công nghệ thông tin,junior
6747,1691197995000,Đà Nẵng,Python Developer,3,Công nghệ thông tin,fresher
6748,1706687010000,Hà Nội,DevOps Engineer,3,Công nghệ thông tin,middle
6749,1691134024000,Hà Nội,DevOps Engineer,2,Công nghệ thông tin,intern
6750,1675807444000,Đà Nẵng,DevOps Engineer,1,Công nghệ thông tin,middle
6751,1689622127000,Hà Nội,Java Developer,3,Công nghệ thông tin,intern
6752,1687714831000,Hà Nội,NodeJs,3,Công nghệ thông tin,middle
6753,1686209337000,Đà Nẵng,DevOps Engineer,2,Công nghệ thông tin,senior
6754,1684231403000,Hà Nội,Python Developer,1,Công nghệ thông tin,senior
6755,1690849638000,Hồ Chí Minh,Frontend Developer,2,Công nghệ thông tin,junior
6756,1711392854000,Hà Nội,Java Developer,3,Công nghệ thông tin,senior
6757,1705053696000,Hà Nội,Python Developer,1,Công nghệ thông tin,middle
6758,1696565257000,Hồ Chí Minh,Python Developer,2,Công nghệ thông tin,fresher
6759,1679911828000,Hồ Chí Minh,Data Scientist,2,Công nghệ thông tin,fresher
6760,1712953439000,Đà Nẵng,Java Developer,1,Công nghệ thông tin,fresher
6761,1673725999000,Hà Nội,Python Developer,2,Công nghệ thông tin,middle
6762,1708286332000,Hồ Chí Minh,NodeJs,1,Công nghệ thông tin,middle
6763,1672772725000,Đà Nẵng,Data Scientist,2,Công nghệ thông tin,middle
6764,1697344820000,Hà Nội,Frontend Developer,2,Công nghệ thông tin,middle
6765,1682574349000,Đà Nẵng,Backend Developer,2,Công nghệ thông tin,fresher
6766,1681195133000,Hồ Chí Minh,DevOps Engineer,1,Công nghệ thông tin,senior
6767,1677555428000,Hồ Chí Minh,Java Developer,2,Công nghệ thông tin,senior
6768,1712900999000,Hà Nội,NodeJs,3,Công nghệ thông tin,fresher
6769,1713200594000,Đà Nẵng,DevOps Engineer,2,Công nghệ thông tin,middle
6770,1689089930000,Hồ Chí Minh,NodeJs,2,Công nghệ thông tin,intern
6771,1716393516000,Đà Nẵng,DevOps Engineer,2,Công nghệ thông tin,junior
6772,1688040153000,Hồ Chí Minh,Java Developer,1,Công nghệ thông tin,fresher
6773,1706439142000,Đà Nẵng,Java Developer,2,Công nghệ thông tin,senior
6774,1681094905000,Hồ Chí Minh,NodeJs,3,Công nghệ thông tin,junior
6775,1686683061000,Hồ Chí Minh,Data Scientist,1,Công nghệ thông tin,fresher
6776,1703003718000,Đà Nẵng,DevOps Engineer,2,Công nghệ thông tin,junior
6777,1680941677000,Hà Nội,DevOps Engineer,2,Công nghệ thông tin,intern
6778,1695450350000,Đà Nẵng,Python Developer,3,Công nghệ thông tin,fresher
6779,1685749919000,Hà Nội,Frontend Developer,3,Công nghệ thông tin,fresher
6780,1696484739000,Hà Nội,Data Scientist,1,Công nghệ thông tin,fresher
6781,1687272154000,Hà Nội,Data Scientist,3,Công nghệ thông tin,fresher
6782,1698009850000,Đà Nẵng,Java Developer,2,Công nghệ thông tin,junior
6783,1676152167000,Hà Nội,Python Developer,1,Công nghệ thông tin,middle
6784,1697748437000,Hà Nội,Data Scientist,1,Công nghệ thông tin,junior
6785,1693040795000,Hồ Chí Minh,DevOps Engineer,1,Công nghệ thông tin,middle
6786,1686656891000,Hồ Chí Minh,NodeJs,1,Công nghệ thông tin,middle
6787,1690858535000,Đà Nẵng,Python Developer,2,Công nghệ thông tin,middle
6788,1709117883000,Đà Nẵng,NodeJs,3,Công nghệ thông tin,middle
6789,1715217283000,Hồ Chí Minh,Frontend Developer,1,Công nghệ thông tin,senior
6790,1688035449000,Hồ Chí Minh,Frontend Developer,3,Công nghệ thông tin,middle
6791,1698699232000,Hà Nội,DevOps Engineer,3,Công nghệ thông tin,fresher
6792,1690882155000,Hồ Chí Minh,Backend Developer,3,Công nghệ thông tin,fresher
6793,1693065094000,Hồ Chí Minh,Backend Developer,1,Công nghệ thông tin,senior
6794,1716726551000,Hồ Chí Minh,Python Developer,3,Công nghệ thông tin,senior
6795,1700030533000,Đà Nẵng,Frontend Developer,1,Công nghệ thông tin,intern
6796,1675141403000,Đà Nẵng,Java Developer,3,Công nghệ thông tin,junior
6797,1682392171000,Đà Nẵng,Backend Developer,1,Công nghệ thông tin,junior
6798,1710221078000,Hồ Chí Minh,Backend Developer,1,Công nghệ thông tin,fresher
6799,1692071741000,Hà Nội,Data Scientist,3,Công nghệ thông tin,fresher
6800,1698565819000,Hà Nội,Python Developer,1,Công nghệ thông tin,fresher
6801,1688622667000,Hà Nội,NodeJs,3,Công nghệ thông tin,fresher
6802,1715889303000,Hà Nội,Java Developer,2,Công nghệ thông tin,senior
6803,1686807319000,Hồ Chí Minh,DevOps Engineer,1,Công nghệ thông tin,intern
6804,1694006614000,Đà Nẵng,Frontend Developer,2,Công nghệ thông tin,fresher
6805,1698078142000,Hồ Chí Minh,Backend Developer,2,Công nghệ thông tin,middle
6806,1701392607000,Hà Nội,Data Scientist,3,Công nghệ thông tin,intern
6807,1676531733000,Đà Nẵng,Backend Developer,3,Công nghệ thông tin,intern
6808,1682482994000,Hà Nội,DevOps Engineer,1,Công nghệ thông tin,junior
6809,1711599652000,Hà Nội,Data Scientist,3,Công nghệ thông tin,fresher
6810,1713065749000,Hà Nội,Java Developer,2,Công nghệ thông tin,fresher
6811,1689369188000,Hà Nội,ReactJs,3,Công nghệ thông tin,intern
6812,1684067505000,Đà Nẵng,NodeJs,1,Công nghệ thông tin,middle
6813,1714773613000,Hồ Chí Minh,DevOps Engineer,2,Công nghệ thông tin,junior
6814,1674278187000,Hồ Chí Minh,Python Developer,3,Công nghệ thông tin,senior
6815,1679454879000,Hà Nội,Java Developer,3,Công nghệ thông tin,junior
6816,1672872632000,Hồ Chí Minh,Data Scientist,3,Công nghệ thông tin,middle
6817,1690430911000,Hà Nội,NodeJs,1,Công nghệ thông tin,intern
6818,1715493435000,Đà Nẵng,NodeJs,1,Công nghệ thông tin,senior
6819,1717182853000,Hà Nội,Frontend Developer,1,Công nghệ thông tin,intern
6820,1717053137000,Đà Nẵng,Data Scientist,2,Công nghệ thông tin,intern
6821,1703288610000,Đà Nẵng,Python Developer,1,Công nghệ thông tin,senior
6822,1683970004000,Hồ Chí Minh,ReactJs,3,Công nghệ thông tin,senior
6823,1709336851000,Hà Nội,NodeJs,3,Công nghệ thông tin,fresher
6824,1699780145000,Hà Nội,DevOps Engineer,3,Công nghệ thông tin,senior
6825,1674187668000,Hà Nội,Frontend Developer,3,Công nghệ thông tin,middle
6826,1685333532000,Hà Nội,NodeJs,1,Công nghệ thông tin,junior
6827,1680634773000,Đà Nẵng,Java Developer,2,Công nghệ thông tin,junior
6828,1697476400000,Hồ Chí Minh,Data Scientist,3,Công nghệ thông tin,middle
6829,1690957315000,Hà Nội,Data Scientist,3,Công nghệ thông tin,middle
6830,1688779169000,Hà Nội,Java Developer,3,Công nghệ thông tin,senior
6831,1714140314000,Hà Nội,Backend Developer,1,Công nghệ thông tin,middle
6832,1713783863000,Hà Nội,NodeJs,3,Công nghệ thông tin,fresher
6833,1685941225000,Đà Nẵng,Frontend Developer,1,Công nghệ thông tin,senior
6834,1689447103000,Hồ Chí Minh,Data Scientist,3,Công nghệ thông tin,senior
6835,1680798543000,Hà Nội,Java Developer,2,Công nghệ thông tin,middle
6836,1699903425000,Đà Nẵng,Python Developer,2,Công nghệ thông tin,fresher
6837,1676596648000,Hà Nội,Java Developer,2,Công nghệ thông tin,intern
6838,1715624922000,Hồ Chí Minh,Frontend Developer,1,Công nghệ thông tin,senior
6839,1699700360000,Hà Nội,Backend Developer,3,Công nghệ thông tin,middle
6840,1673882639000,Hồ Chí Minh,NodeJs,2,Công nghệ thông tin,fresher
6841,1680495324000,Hồ Chí Minh,Data Scientist,1,Công nghệ thông tin,fresher
6842,1682675589000,Hồ Chí Minh,Backend Developer,3,Công nghệ thông tin,senior
6843,1701348019000,Hồ Chí Minh,NodeJs,2,Công nghệ thông tin,senior
6844,1710603663000,Hồ Chí Minh,Frontend Developer,1,Công nghệ thông tin,middle
6845,1695126686000,Hà Nội,DevOps Engineer,1,Công nghệ thông tin,junior
6846,1689383582000,Hà Nội,Data Scientist,3,Công nghệ thông tin,intern
6847,1676996223000,Đà Nẵng,Python Developer,1,Công nghệ thông tin,intern
6848,1680158720000,Đà Nẵng,Data Scientist,2,Công nghệ thông tin,intern
6849,1712486781000,Đà Nẵng,Frontend Developer,1,Công nghệ thông tin,junior
6850,1703887156000,Hà Nội,Data Scientist,1,Công nghệ thông tin,intern
6851,1694755049000,Hồ Chí Minh,Data Scientist,3,Công nghệ thông tin,middle
6852,1714866522000,Hồ Chí Minh,Java Developer,3,Công nghệ thông tin,fresher
6853,1702774370000,Đà Nẵng,Frontend Developer,3,Công nghệ thông tin,intern
6854,1714777352000,Hà Nội,Frontend Developer,1,Công nghệ thông tin,middle
6855,1692479757000,Hà Nội,ReactJs,3,Công nghệ thông tin,middle
6856,1709372413000,Đà Nẵng,Python Developer,1,Công nghệ thông tin,junior
6857,1680655803000,Hồ Chí Minh,Frontend Developer,2,Công nghệ thông tin,senior
6858,1708443642000,Hà Nội,Python Developer,1,Công nghệ thông tin,intern
6859,1675672795000,Hà Nội,DevOps Engineer,3,Công nghệ thông tin,junior
6860,1677260651000,Đà Nẵng,Frontend Developer,2,Công nghệ thông tin,senior
6861,1701797137000,Hồ Chí Minh,ReactJs,1,Công nghệ thông tin,junior
6862,1681215598000,Hồ Chí Minh,ReactJs,1,Công nghệ thông tin,senior
6863,1674265725000,Đà Nẵng,NodeJs,1,Công nghệ thông tin,senior
6864,1678043764000,Đà Nẵng,Python Developer,3,Công nghệ thông tin,intern
6865,1691566069000,Đà Nẵng,Python Developer,1,Công nghệ thông tin,fresher
6866,1683553449000,Hà Nội,NodeJs,2,Công nghệ thông tin,fresher
6867,1694935927000,Hồ Chí Minh,Frontend Developer,2,Công nghệ thông tin,fresher
6868,1714236571000,Đà Nẵng,Frontend Developer,1,Công nghệ thông tin,senior
6869,1693383072000,Hà Nội,NodeJs,2,Công nghệ thông tin,middle
6870,1672923924000,Hà Nội,NodeJs,2,Công nghệ thông tin,intern
6871,1709466685000,Đà Nẵng,Java Developer,1,Công nghệ thông tin,middle
6872,1674240275000,Đà Nẵng,DevOps Engineer,3,Công nghệ thông tin,junior
6873,1691980817000,Đà Nẵng,ReactJs,3,Công nghệ thông tin,fresher
6874,1685028811000,Đà Nẵng,Frontend Developer,2,Công nghệ thông tin,fresher
6875,1704688220000,Hồ Chí Minh,Backend Developer,3,Công nghệ thông tin,fresher
6876,1691574033000,Đà Nẵng,Data Scientist,1,Công nghệ thông tin,intern
6877,1702123535000,Hà Nội,Java Developer,1,Công nghệ thông tin,junior
6878,1692991721000,Đà Nẵng,Frontend Developer,1,Công nghệ thông tin,senior
6879,1709263979000,Đà Nẵng,DevOps Engineer,1,Công nghệ thông tin,middle
6880,1682118229000,Hồ Chí Minh,Frontend Developer,3,Công nghệ thông tin,junior
6881,1674176875000,Hà Nội,Backend Developer,3,Công nghệ thông tin,intern
6882,1702495060000,Hà Nội,Python Developer,3,Công nghệ thông tin,fresher
6883,1710893223000,Hồ Chí Minh,Java Developer,1,Công nghệ thông tin,middle
6884,1710678391000,Hồ Chí Minh,Java Developer,3,Công nghệ thông tin,senior
6885,1691003013000,Hồ Chí Minh,Backend Developer,2,Công nghệ thông tin,junior
6886,1676215423000,Hà Nội,Backend Developer,2,Công nghệ thông tin,intern
6887,1678152057000,Hà Nội,Frontend Developer,2,Công nghệ thông tin,intern
6888,1688461591000,Đà Nẵng,Frontend Developer,1,Công nghệ thông tin,junior
6889,1696793503000,Hà Nội,NodeJs,3,Công nghệ thông tin,junior
6890,1698897911000,Đà Nẵng,Data Scientist,1,Công nghệ thông tin,junior
6891,1696128777000,Hà Nội,Data Scientist,3,Công nghệ thông tin,junior
6892,1682456177000,Hà Nội,Python Developer,2,Công nghệ thông tin,fresher
6893,1706731053000,Hồ Chí Minh,DevOps Engineer,1,Công nghệ thông tin,middle
6894,1684657656000,Hồ Chí Minh,Java Developer,2,Công nghệ thông tin,senior
6895,1680425850000,Hà Nội,NodeJs,2,Công nghệ thông tin,junior
6896,1713530585000,Hà Nội,Python Developer,2,Công nghệ thông tin,middle
6897,1687039456000,Hồ Chí Minh,Python Developer,1,Công nghệ thông tin,senior
6898,1692181713000,Hà Nội,ReactJs,2,Công nghệ thông tin,intern
6899,1712005871000,Đà Nẵng,Data Scientist,3,Công nghệ thông tin,senior
6900,1677916681000,Hà Nội,Data Scientist,2,Công nghệ thông tin,middle
6901,1682253289000,Hà Nội,Java Developer,1,Công nghệ thông tin,junior
6902,1701710079000,Đà Nẵng,ReactJs,2,Công nghệ thông tin,middle
6903,1713153711000,Đà Nẵng,Python Developer,3,Công nghệ thông tin,fresher
6904,1683928602000,Hồ Chí Minh,Java Developer,2,Công nghệ thông tin,junior
6905,1692968922000,Hồ Chí Minh,DevOps Engineer,3,Công nghệ thông tin,senior
6906,1707883256000,Đà Nẵng,Frontend Developer,3,Công nghệ thông tin,intern
6907,1677554381000,Đà Nẵng,Java Developer,2,Công nghệ thông tin,fresher
6908,1686307105000,Hồ Chí Minh,Data Scientist,3,Công nghệ thông tin,middle
6909,1696269218000,Đà Nẵng,DevOps Engineer,2,Công nghệ thông tin,junior
6910,1678290850000,Hồ Chí Minh,Python Developer,3,Công nghệ thông tin,fresher
6911,1713793348000,Hồ Chí Minh,Frontend Developer,2,Công nghệ thông tin,middle
6912,1697385023000,Hồ Chí Minh,Backend Developer,1,Công nghệ thông tin,intern
6913,1677400695000,Hồ Chí Minh,NodeJs,2,Công nghệ thông tin,middle
6914,1684829993000,Hồ Chí Minh,Java Developer,3,Công nghệ thông tin,middle
6915,1674076691000,Hà Nội,ReactJs,1,Công nghệ thông tin,junior
6916,1678953956000,Đà Nẵng,Python Developer,1,Công nghệ thông tin,middle
6917,1694600024000,Hồ Chí Minh,ReactJs,2,Công nghệ thông tin,junior
6918,1711699585000,Hà Nội,DevOps Engineer,1,Công nghệ thông tin,junior
6919,1682508733000,Hà Nội,Data Scientist,3,Công nghệ thông tin,intern
6920,1698918296000,Hà Nội,Python Developer,3,Công nghệ thông tin,senior
6921,1685256276000,Hà Nội,ReactJs,1,Công nghệ thông tin,fresher
6922,1688666488000,Hồ Chí Minh,Backend Developer,1,Công nghệ thông tin,fresher
6923,1685864682000,Đà Nẵng,Frontend Developer,2,Công nghệ thông tin,middle
6924,1688721037000,Đà Nẵng,Python Developer,2,Công nghệ thông tin,senior
